"Species.Name","AOU","Region","Region.Name","shrunk_trend","shrunk_trend_lci","shrunk_trend_uci","Original_Trend","Original_Trend_lci","Original_Trend_uci"
"Double-crested Cormorant",1200,"S14","Atlantic Northern Forest                ",1.99806761994124,-0.0676707560286491,4.21736074402658,2.34,-0.16,4.48
"Common Merganser",1290,"S14","Atlantic Northern Forest                ",1.18412637944137,0.0475085744892496,2.33162495122963,1.24,0.05,2.41
"Red-breasted Merganser",1300,"S14","Atlantic Northern Forest                ",0.0751807177369301,-2.14379357310755,2.33571641888668,0.17,-2.19,2.67
"Hooded Merganser",1310,"S14","Atlantic Northern Forest                ",5.33920465605714,4.04364721901077,6.67622791153999,5.66,4.24,7
"American Black Duck",1330,"S14","Atlantic Northern Forest                ",-0.476702368987061,-1.74749682425243,0.793436903240217,-0.51,-1.91,0.76
"Gadwall",1350,"S14","Atlantic Northern Forest                ",3.55593229598755,-0.788518743120751,7.85218885139046,8.26,2.28,15.86
"American Wigeon",1370,"S14","Atlantic Northern Forest                ",2.32518735580293,0.32172146434673,4.37406022640842,2.67,0.56,4.86
"Green-winged Teal",1390,"S14","Atlantic Northern Forest                ",0.155172246523084,-2.23022478804201,2.62908160477475,0.27,-2.72,2.61
"Blue-winged Teal",1400,"S14","Atlantic Northern Forest                ",-2.34652776481229,-4.54240768809324,-0.126498495736005,-2.75,-5.3,-0.28
"Northern Shoveler",1420,"S14","Atlantic Northern Forest                ",0.949500894804321,-3.4005866493803,5.29056793749843,2.46,-2.6,10.53
"Northern Pintail",1430,"S14","Atlantic Northern Forest                ",-0.532629027798947,-4.00835095276552,3.12659681286497,-0.59,-5.51,3.77
"Wood Duck",1440,"S14","Atlantic Northern Forest                ",1.58757584856202,0.511456296004923,2.6641504916638,1.65,0.52,2.78
"Ring-necked Duck",1500,"S14","Atlantic Northern Forest                ",0.288016113644535,-1.52445235465309,2.05999450213332,0.35,-1.5,2.19
"Common Goldeneye",1510,"S14","Atlantic Northern Forest                ",-0.162474079925256,-1.76760640494313,1.51875437201858,-0.16,-1.82,1.53
"Canada Goose",1720,"S14","Atlantic Northern Forest                ",8.59861770657891,5.86400831103241,11.4494019339622,11,7.44,13.8
"American Bittern",1900,"S14","Atlantic Northern Forest                ",-0.970387877087187,-1.7145225194329,-0.221311028354789,-0.99,-1.79,-0.23
"Least Bittern",1910,"S14","Atlantic Northern Forest                ",-0.312732335483544,-3.44245352830952,2.95182171079495,-0.43,-4.24,3.29
"Green Heron",2010,"S14","Atlantic Northern Forest                ",-1.97265300995864,-3.00875665575417,-0.941965261060434,-2.04,-3.11,-1
"Black-crowned Night-Heron",2020,"S14","Atlantic Northern Forest                ",-0.694594719013519,-3.61119107693059,2.2606909465378,-0.79,-4.22,2.72
"Virginia Rail",2120,"S14","Atlantic Northern Forest                ",-0.979453161774954,-3.63449065511163,1.85778874748406,-1.23,-5.1,1.17
"Sora",2140,"S14","Atlantic Northern Forest                ",1.19900876419555,-0.248435121757439,2.69946620676547,1.31,-0.2,2.94
"American Woodcock",2280,"S14","Atlantic Northern Forest                ",-1.02043913595812,-2.17071283586652,0.100290216140113,-1.06,-2.28,0.02
"Wilson's Snipe",2300,"S14","Atlantic Northern Forest                ",-2.67689360847077,-3.43908852497885,-1.90441937607978,-2.73,-3.53,-1.98
"Greater Yellowlegs",2540,"S14","Atlantic Northern Forest                ",-0.135872759210408,-3.26425648287066,3.09313575763165,-0.08,-4.46,3.22
"Willet",2580,"S14","Atlantic Northern Forest                ",-1.88212506649566,-3.18499160699836,-0.547846480235382,-1.97,-3.33,-0.57
"Upland Sandpiper",2610,"S14","Atlantic Northern Forest                ",-1.27999693212009,-3.96521504116093,1.45723511396778,-1.58,-4.93,1.38
"Spotted Sandpiper",2630,"S14","Atlantic Northern Forest                ",-3.24113433460725,-3.93727017562686,-2.53634278177962,-3.29,-4.01,-2.58
"Killdeer",2730,"S14","Atlantic Northern Forest                ",-3.12192546587368,-4.0104357586547,-2.20529896869803,-3.21,-4.17,-2.38
"Northern Bobwhite",2890,"S14","Atlantic Northern Forest                ",-0.359375437248911,-3.35497648361522,2.67057876670545,-0.39,-4.45,2.63
"Ruffed Grouse",3000,"S14","Atlantic Northern Forest                ",0.109670426494415,-0.760031386197451,1.01651066845142,0.12,-0.86,1.01
"Ring-necked Pheasant",3091,"S14","Atlantic Northern Forest                ",3.42468294087226,2.08793770901084,4.77809000459111,3.65,2.22,5.03
"Wild Turkey",3100,"S14","Atlantic Northern Forest                ",8.43571144263238,5.76838049991535,11.1097661966827,10.47,7.13,13.11
"Rock Pigeon",3131,"S14","Atlantic Northern Forest                ",1.92353535574977,1.07724735337646,2.78978357732224,1.98,1.1,2.87
"Mourning Dove",3160,"S14","Atlantic Northern Forest                ",4.56267255866948,4.00976066294278,5.13198804560724,4.62,4.03,5.17
"Turkey Vulture",3250,"S14","Atlantic Northern Forest                ",5.91744326665181,4.04602694309114,7.70832845236471,6.55,4.61,8.52
"Northern Harrier",3310,"S14","Atlantic Northern Forest                ",0.0789536749132715,-0.867755244891009,1.03616755820419,0.09,-0.87,1.04
"Sharp-shinned Hawk",3320,"S14","Atlantic Northern Forest                ",0.52332345246944,-0.31060752209393,1.35072857652399,0.54,-0.25,1.4
"Cooper's Hawk",3330,"S14","Atlantic Northern Forest                ",1.13991705438892,-0.347508741361985,2.71460083013635,1.25,-0.4,2.78
"Northern Goshawk",3340,"S14","Atlantic Northern Forest                ",-0.160370421735146,-1.04784954085531,0.729019896852331,-0.15,-1.16,0.64
"Red-shouldered Hawk",3390,"S14","Atlantic Northern Forest                ",0.21953164588843,-1.05826174161271,1.41989387382581,0.26,-1.01,1.59
"Broad-winged Hawk",3430,"S14","Atlantic Northern Forest                ",1.17051538356782,0.461909118249565,1.89289780265822,1.2,0.5,1.93
"Bald Eagle",3520,"S14","Atlantic Northern Forest                ",4.08965205788572,2.39200781563746,5.79727193710389,4.51,2.65,6.37
"Peregrine Falcon",3560,"S14","Atlantic Northern Forest                ",2.43638896302503,-0.656550561674897,5.55714181057868,3.53,-0.02,7.38
"Merlin",3570,"S14","Atlantic Northern Forest                ",2.28118294399458,0.526340711086116,3.98670121775517,2.49,0.58,4.18
"American Kestrel",3600,"S14","Atlantic Northern Forest                ",-2.37093973162102,-3.09585666446812,-1.64835674778138,-2.41,-3.13,-1.69
"Osprey",3640,"S14","Atlantic Northern Forest                ",1.57551061485332,0.371936592007104,2.78440919526633,1.63,0.37,2.79
"Barred Owl",3680,"S14","Atlantic Northern Forest                ",1.29989636567792,0.378253472254793,2.2537764648337,1.35,0.46,2.31
"Great Horned Owl",3750,"S14","Atlantic Northern Forest                ",-0.349739745402524,-1.60674293174051,0.864668819904274,-0.36,-1.67,0.95
"Yellow-billed Cuckoo",3870,"S14","Atlantic Northern Forest                ",1.30481915502953,-1.14007056819741,3.72330329320794,1.61,-1.34,3.86
"Black-billed Cuckoo",3880,"S14","Atlantic Northern Forest                ",-2.10608417792881,-3.69347256369401,-0.558237793124115,-2.28,-4.15,-0.84
"Belted Kingfisher",3900,"S14","Atlantic Northern Forest                ",-0.550503492534292,-1.01135255370435,-0.0743321862240909,-0.55,-1.02,-0.08
"Hairy Woodpecker",3930,"S14","Atlantic Northern Forest                ",1.44316959980586,0.961220948076553,1.91981076801291,1.45,0.97,1.92
"Downy Woodpecker",3940,"S14","Atlantic Northern Forest                ",0.806966815806734,0.335470164678713,1.26442371960343,0.81,0.34,1.26
"Black-backed Woodpecker",4000,"S14","Atlantic Northern Forest                ",-1.14284484349896,-3.0585574357524,0.848945624539253,-1.27,-3.34,0.85
"American Three-toed Woodpecker",4010,"S14","Atlantic Northern Forest                ",-0.379975439278916,-3.58012640165782,2.84808724321667,-0.33,-4.36,3.5
"Yellow-bellied Sapsucker",4020,"S14","Atlantic Northern Forest                ",-0.0211514243538236,-0.622422331266143,0.585579355599103,-0.02,-0.66,0.57
"Pileated Woodpecker",4050,"S14","Atlantic Northern Forest                ",3.38729363517749,2.55569480297244,4.21919636793727,3.45,2.56,4.26
"Red-bellied Woodpecker",4090,"S14","Atlantic Northern Forest                ",7.97262016191983,5.30679060811645,10.6590424707113,9.96,7.28,13.36
"Eastern Whip-poor-will",4171,"S14","Atlantic Northern Forest                ",-1.92092513888713,-3.59717656982258,-0.201945490184162,-2.11,-3.87,-0.24
"Common Nighthawk",4200,"S14","Atlantic Northern Forest                ",-2.08294399191392,-3.28606808194138,-0.920397536034545,-2.15,-3.41,-0.98
"Chimney Swift",4230,"S14","Atlantic Northern Forest                ",-3.00132891737166,-3.67589202115369,-2.29586371851273,-3.04,-3.8,-2.41
"Ruby-throated Hummingbird",4280,"S14","Atlantic Northern Forest                ",1.14595279263979,0.600204832606161,1.70192214995066,1.16,0.6,1.71
"Eastern Kingbird",4440,"S14","Atlantic Northern Forest                ",-2.64958521710672,-3.14852471261274,-2.17617542417024,-2.66,-3.16,-2.18
"Great Crested Flycatcher",4520,"S14","Atlantic Northern Forest                ",-0.678499612867569,-1.18493218995582,-0.166715273563136,-0.68,-1.21,-0.17
"Eastern Phoebe",4560,"S14","Atlantic Northern Forest                ",-0.487593813690348,-0.974690473157644,0.0039268071848653,-0.48,-1.02,-0.01
"Olive-sided Flycatcher",4590,"S14","Atlantic Northern Forest                ",-3.19714978604483,-3.90262246387092,-2.49658962052174,-3.24,-3.94,-2.56
"Eastern Wood-Pewee",4610,"S14","Atlantic Northern Forest                ",-1.78972168686303,-2.22407234466819,-1.34841366478721,-1.8,-2.25,-1.37
"Yellow-bellied Flycatcher",4630,"S14","Atlantic Northern Forest                ",-0.203427556881038,-1.09680535277512,0.684506320297246,-0.21,-1.11,0.67
"Least Flycatcher",4670,"S14","Atlantic Northern Forest                ",-2.08108559999459,-2.45739231201353,-1.70073099391137,-2.09,-2.48,-1.71
"Horned Lark",4740,"S14","Atlantic Northern Forest                ",-6.23870697801151,-8.72256401252066,-3.67342896433456,-7.87,-10.93,-5.32
"Blue Jay",4770,"S14","Atlantic Northern Forest                ",0.477056528908179,0.169463907938103,0.79156366979086,0.48,0.16,0.78
"Canada Jay",4840,"S14","Atlantic Northern Forest                ",-0.835711586837435,-1.6872311070063,0.0607968340071399,-0.85,-1.78,-0.02
"Common Raven",4860,"S14","Atlantic Northern Forest                ",0.336930695651227,-0.064146002421746,0.72540084325734,0.34,-0.05,0.75
"American Crow",4880,"S14","Atlantic Northern Forest                ",0.439628862600676,0.147962876862402,0.72012615115643,0.44,0.14,0.71
"European Starling",4930,"S14","Atlantic Northern Forest                ",-2.15062031101217,-2.65916798615402,-1.61991119823887,-2.17,-2.75,-1.69
"Bobolink",4940,"S14","Atlantic Northern Forest                ",-2.66542672813084,-3.30947382210341,-2.01408173294973,-2.69,-3.43,-2.09
"Brown-headed Cowbird",4950,"S14","Atlantic Northern Forest                ",-5.30509332730763,-5.93247117010926,-4.66786696314386,-5.38,-6.08,-4.79
"Red-winged Blackbird",4980,"S14","Atlantic Northern Forest                ",-1.67861279078388,-2.00684136608944,-1.34913725488059,-1.68,-2.02,-1.35
"Eastern Meadowlark",5010,"S14","Atlantic Northern Forest                ",-7.09781707863831,-8.36676507457098,-5.85550202570706,-7.5,-8.91,-6.27
"Baltimore Oriole",5070,"S14","Atlantic Northern Forest                ",-1.95152864604899,-2.6184707113066,-1.26246802935772,-1.97,-2.68,-1.34
"Rusty Blackbird",5090,"S14","Atlantic Northern Forest                ",-3.66824985996636,-5.06743103605795,-2.30215322688293,-3.89,-5.31,-2.44
"Common Grackle",5110,"S14","Atlantic Northern Forest                ",-1.56138811017993,-1.96825516107651,-1.15252745536057,-1.57,-1.98,-1.18
"Evening Grosbeak",5140,"S14","Atlantic Northern Forest                ",-4.15931599265635,-6.09017617346235,-2.10723977932353,-4.75,-7.05,-2.77
"Pine Grosbeak",5150,"S14","Atlantic Northern Forest                ",-4.59989080287706,-6.61951296746883,-2.54818261571856,-5.3,-7.56,-3.17
"Purple Finch",5170,"S14","Atlantic Northern Forest                ",-1.61915839353863,-2.09254657279114,-1.11071804398094,-1.64,-2.17,-1.16
"House Finch",5190,"S14","Atlantic Northern Forest                ",4.61284747181816,1.93810639402486,7.40668535646277,5.94,2.56,8.77
"Red Crossbill",5210,"S14","Atlantic Northern Forest                ",1.44933202419699,-1.35971172311956,4.37453820522271,1.98,-1.09,5.5
"White-winged Crossbill",5220,"S14","Atlantic Northern Forest                ",1.92643102276823,-1.26788636308497,5.20527591730615,2.87,-1.52,6.25
"American Goldfinch",5290,"S14","Atlantic Northern Forest                ",-0.376414114897286,-0.771284085805174,0.020049768068538,-0.37,-0.77,0.01
"Pine Siskin",5330,"S14","Atlantic Northern Forest                ",-2.30749518325504,-6.18145091867247,1.7661814589184,-4.51,-12.1,-0.53
"Vesper Sparrow",5400,"S14","Atlantic Northern Forest                ",-4.56632926780319,-6.37431265249961,-2.70545452500499,-5.1,-7.24,-3.34
"Savannah Sparrow",5420,"S14","Atlantic Northern Forest                ",-2.52463777873324,-3.14268790823259,-1.90016577910498,-2.56,-3.25,-1.98
"Grasshopper Sparrow",5460,"S14","Atlantic Northern Forest                ",-3.14606529499431,-6.04793675660774,-0.376683047817691,-4.12,-7.52,-0.97
"Nelson's Sparrow",5491,"S14","Atlantic Northern Forest                ",-0.631548549156632,-2.14728972597836,0.883959942727282,-0.66,-2.26,0.92
"White-throated Sparrow",5580,"S14","Atlantic Northern Forest                ",-1.90459906890755,-2.26579493249044,-1.52988269522204,-1.91,-2.27,-1.56
"Chipping Sparrow",5600,"S14","Atlantic Northern Forest                ",-0.370753982418085,-0.658398929885621,-0.077637786836989,-0.37,-0.65,-0.07
"Clay-colored Sparrow",5610,"S14","Atlantic Northern Forest                ",1.33675898014159,-1.32277925960379,4.19879785946337,1.77,-0.92,5.45
"Field Sparrow",5630,"S14","Atlantic Northern Forest                ",-4.132529116761,-5.05254679761548,-3.20737944138048,-4.23,-5.16,-3.33
"Song Sparrow",5810,"S14","Atlantic Northern Forest                ",-0.789222533075583,-1.0651618229831,-0.513397757794773,-0.79,-1.08,-0.52
"Lincoln's Sparrow",5830,"S14","Atlantic Northern Forest                ",-1.7055453997338,-2.80358742381834,-0.589542125752782,-1.76,-3.03,-0.68
"Swamp Sparrow",5840,"S14","Atlantic Northern Forest                ",0.112109015415824,-0.40651363953198,0.615204539191875,0.11,-0.43,0.59
"Fox Sparrow",5850,"S14","Atlantic Northern Forest                ",-1.27968010064727,-3.50041434861379,0.922603067208192,-1.41,-4.16,0.64
"Eastern Towhee",5870,"S14","Atlantic Northern Forest                ",-4.64408444292154,-5.44492234893927,-3.86637818037864,-4.74,-5.53,-3.92
"Northern Cardinal",5930,"S14","Atlantic Northern Forest                ",5.68665650542867,4.6914118264123,6.67255544999654,5.87,4.87,6.91
"Rose-breasted Grosbeak",5950,"S14","Atlantic Northern Forest                ",-1.52867068221653,-2.12975539254718,-0.940889092431251,-1.55,-2.17,-0.98
"Indigo Bunting",5980,"S14","Atlantic Northern Forest                ",0.194223466206125,-0.384434420513381,0.769594155626283,0.19,-0.4,0.75
"Scarlet Tanager",6080,"S14","Atlantic Northern Forest                ",-1.2087306841737,-1.71917966694211,-0.684928497813821,-1.22,-1.72,-0.72
"Purple Martin",6110,"S14","Atlantic Northern Forest                ",-6.34584526608152,-8.56077113002278,-4.11375902015022,-7.41,-9.75,-5.22
"Cliff Swallow",6120,"S14","Atlantic Northern Forest                ",-3.63852500238247,-4.83381033006369,-2.47227382856557,-3.79,-5.03,-2.66
"Barn Swallow",6130,"S14","Atlantic Northern Forest                ",-4.23480328184274,-4.6897906668528,-3.76959310798315,-4.26,-4.76,-3.83
"Tree Swallow",6140,"S14","Atlantic Northern Forest                ",-2.29836116111467,-2.73083542348715,-1.86414597392077,-2.31,-2.76,-1.86
"Bank Swallow",6160,"S14","Atlantic Northern Forest                ",-5.20127207420592,-7.93833769195429,-2.50724085181128,-6.69,-9.56,-3.68
"Northern Rough-winged Swallow",6170,"S14","Atlantic Northern Forest                ",-0.679524555436814,-1.90251771358277,0.521670540411048,-0.71,-2.09,0.4
"Cedar Waxwing",6190,"S14","Atlantic Northern Forest                ",0.0297324956675471,-0.566909480463143,0.637463581518538,0.03,-0.6,0.61
"Red-eyed Vireo",6240,"S14","Atlantic Northern Forest                ",1.20222257526154,0.946720584550387,1.44864226588697,1.2,0.94,1.44
"Philadelphia Vireo",6260,"S14","Atlantic Northern Forest                ",0.767781200518551,-1.03330047075283,2.51647297452019,0.87,-1.13,2.61
"Warbling Vireo",6270,"S14","Atlantic Northern Forest                ",0.542481888896896,-0.123029290534266,1.23065038992056,0.55,-0.14,1.24
"Yellow-throated Vireo",6280,"S14","Atlantic Northern Forest                ",-0.305117224489554,-1.33802856113194,0.743591447816235,-0.3,-1.29,0.83
"Blue-headed Vireo",6290,"S14","Atlantic Northern Forest                ",3.00420437379626,2.39872600547791,3.59499137752632,3.04,2.43,3.63
"Black-and-white Warbler",6360,"S14","Atlantic Northern Forest                ",-0.307950572476555,-0.762927928233425,0.159105956182065,-0.31,-0.78,0.15
"Worm-eating Warbler",6390,"S14","Atlantic Northern Forest                ",-0.333614409417754,-3.36075752246202,2.75920274239904,-0.36,-3.87,3.12
"Blue-winged Warbler",6410,"S14","Atlantic Northern Forest                ",-0.97592280209241,-3.16215952641452,1.28577169143703,-1.12,-3.47,1.33
"Golden-winged Warbler",6420,"S14","Atlantic Northern Forest                ",-2.5500646856085,-5.37317532948453,0.287777307083391,-3.3,-6.3,0
"Nashville Warbler",6450,"S14","Atlantic Northern Forest                ",-0.938324155296722,-1.51366322252273,-0.367999236857675,-0.95,-1.54,-0.39
"Tennessee Warbler",6470,"S14","Atlantic Northern Forest                ",-3.2310936859964,-4.61555006767713,-1.7726395168946,-3.46,-4.98,-2.09
"Northern Parula",6480,"S14","Atlantic Northern Forest                ",1.59909147357336,1.09839729630056,2.07020921608961,1.6,1.11,2.09
"Cape May Warbler",6500,"S14","Atlantic Northern Forest                ",0.351677616984423,-1.03599945694008,1.77583271992378,0.41,-1.05,1.86
